K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_20,uncertain,0.0001,0,200,0.9320833333333334,0.0
Kpct_20,uniform,0.0001,0,200,0.93125,0.0
Kpct_20,random,0.0001,0,400,0.9262638888888889,0.002895725084574152
Kpct_20,uncertain,0.0001,0,400,0.9336111111111111,0.0
Kpct_20,uniform,0.0001,0,400,0.9325,0.0
Kpct_20,random,0.0001,0,800,0.9272916666666667,0.002585908214979091
Kpct_20,uncertain,0.0001,0,800,0.9336111111111111,0.0
Kpct_20,uniform,0.0001,0,800,0.9325,0.0
Kpct_20,random,0.0001,5,200,0.9242222222222223,0.003581717982156578
Kpct_20,uncertain,0.0001,5,200,0.9254166666666667,0.0
Kpct_20,uniform,0.0001,5,200,0.9233333333333333,0.0
Kpct_20,random,0.0001,5,400,0.9251805555555557,0.0035043238283336896
Kpct_20,uncertain,0.0001,5,400,0.925,0.0
Kpct_20,uniform,0.0001,5,400,0.9252777777777778,0.0
Kpct_20,random,0.0001,5,800,0.9254583333333333,0.0030750953513270203
Kpct_20,uncertain,0.0001,5,800,0.9170833333333334,0.0
Kpct_20,uniform,0.0001,5,800,0.92,0.0
Kpct_20,random,0.0001,10,200,0.9213888888888888,0.005041111845810938
Kpct_20,uncertain,0.0001,10,200,0.9202777777777778,0.0
Kpct_20,uniform,0.0001,10,200,0.9191666666666667,0.0
Kpct_20,random,0.0001,10,400,0.9202222222222224,0.004601059995959595
Kpct_20,uncertain,0.0001,10,400,0.9195833333333333,0.0
Kpct_20,uniform,0.0001,10,400,0.9202777777777778,0.0
Kpct_20,random,0.0001,10,800,0.9176944444444445,0.004904253004369196
Kpct_20,uncertain,0.0001,10,800,0.9126388888888889,0.0
Kpct_20,uniform,0.0001,10,800,0.9129166666666667,0.0
Kpct_20,random,1e-05,0,200,0.9188888888888889,0.0007054680610666687
Kpct_20,uncertain,1e-05,0,200,0.9215277777777777,0.0
Kpct_20,uniform,1e-05,0,200,0.9206944444444445,0.0
Kpct_20,random,1e-05,0,400,0.9197916666666666,0.0015064803432807868
Kpct_20,uncertain,1e-05,0,400,0.9245833333333333,0.0
Kpct_20,uniform,1e-05,0,400,0.9241666666666667,0.0
Kpct_20,random,1e-05,0,800,0.922375,0.0022086827117057083
Kpct_20,uncertain,1e-05,0,800,0.9272222222222222,0.0
Kpct_20,uniform,1e-05,0,800,0.9280555555555555,0.0
Kpct_20,random,1e-05,5,200,0.9184444444444443,0.000943627097303501
Kpct_20,uncertain,1e-05,5,200,0.9206944444444445,0.0
Kpct_20,uniform,1e-05,5,200,0.9208333333333333,0.0
Kpct_20,random,1e-05,5,400,0.9191666666666667,0.0024767436805732098
Kpct_20,uncertain,1e-05,5,400,0.9236111111111112,0.0
Kpct_20,uniform,1e-05,5,400,0.9231944444444444,0.0
Kpct_20,random,1e-05,5,800,0.920875,0.0035643608417045168
Kpct_20,uncertain,1e-05,5,800,0.9218055555555555,0.0
Kpct_20,uniform,1e-05,5,800,0.9218055555555555,0.0
Kpct_20,random,1e-05,10,200,0.9179999999999999,0.0009566208532068033
Kpct_20,uncertain,1e-05,10,200,0.9209722222222222,0.0
Kpct_20,uniform,1e-05,10,200,0.9218055555555555,0.0
Kpct_20,random,1e-05,10,400,0.9179027777777777,0.00290702772349786
Kpct_20,uncertain,1e-05,10,400,0.9208333333333333,0.0
Kpct_20,uniform,1e-05,10,400,0.9213888888888889,0.0
Kpct_20,random,1e-05,10,800,0.9193749999999998,0.004315512680013584
Kpct_20,uncertain,1e-05,10,800,0.9170833333333334,0.0
Kpct_20,uniform,1e-05,10,800,0.9181944444444444,0.0
Kabs_1,random,0.001,0,200,0.9120555555555556,0.0031480936814460474
Kabs_1,uncertain,0.001,0,200,0.90875,0.0
Kabs_1,uniform,0.001,0,200,0.91625,0.0
Kabs_1,random,0.001,0,400,0.912013888888889,0.0031605996950102417
Kabs_1,uncertain,0.001,0,400,0.9084722222222222,0.0
Kabs_1,uniform,0.001,0,400,0.91625,0.0
Kabs_1,random,0.001,0,800,0.911875,0.0031964064023351306
Kabs_1,uncertain,0.001,0,800,0.9081944444444444,0.0
Kabs_1,uniform,0.001,0,800,0.91625,0.0
Kabs_1,random,0.001,5,200,0.8965,0.012028258907492782
Kabs_1,uncertain,0.001,5,200,0.8925,0.0
Kabs_1,uniform,0.001,5,200,0.91625,0.0
Kabs_1,random,0.001,5,400,0.8965,0.012028258907492782
Kabs_1,uncertain,0.001,5,400,0.8925,0.0
Kabs_1,uniform,0.001,5,400,0.91625,0.0
Kabs_1,random,0.001,5,800,0.8965,0.012028258907492782
Kabs_1,uncertain,0.001,5,800,0.8925,0.0
Kabs_1,uniform,0.001,5,800,0.91625,0.0
Kabs_1,random,0.001,10,200,0.8957083333333333,0.012439273789390096
Kabs_1,uncertain,0.001,10,200,0.8925,0.0
Kabs_1,uniform,0.001,10,200,0.91625,0.0
Kabs_1,random,0.001,10,400,0.8957083333333333,0.012439273789390096
Kabs_1,uncertain,0.001,10,400,0.8925,0.0
Kabs_1,uniform,0.001,10,400,0.91625,0.0
Kabs_1,random,0.001,10,800,0.8957083333333333,0.012439273789390096
Kabs_1,uncertain,0.001,10,800,0.8925,0.0
Kabs_1,uniform,0.001,10,800,0.91625,0.0
Kabs_1,random,0.0001,0,200,0.9151944444444446,0.0011405813982026498
Kabs_1,uncertain,0.0001,0,200,0.9155555555555556,0.0
Kabs_1,uniform,0.0001,0,200,0.91625,0.0
Kabs_1,random,0.0001,0,400,0.9149166666666668,0.0015280302821639015
