K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_20,uniform,0.001,5,400,0.7938888888888889,0.0
Kpct_20,random,0.001,5,800,0.7904861111111111,0.0031446910484375745
Kpct_20,uncertain,0.001,5,800,0.7895833333333333,0.0
Kpct_20,uniform,0.001,5,800,0.7929166666666667,0.0
Kpct_20,random,0.001,10,200,0.7948194444444445,0.0017191392656835285
Kpct_20,uncertain,0.001,10,200,0.7845833333333333,0.0
Kpct_20,uniform,0.001,10,200,0.7954166666666667,0.0
Kpct_20,random,0.001,10,400,0.7935694444444443,0.0014920700882157538
Kpct_20,uncertain,0.001,10,400,0.7868055555555555,0.0
Kpct_20,uniform,0.001,10,400,0.7931944444444444,0.0
Kpct_20,random,0.001,10,800,0.7908611111111112,0.003102418411497708
Kpct_20,uncertain,0.001,10,800,0.78625,0.0
Kpct_20,uniform,0.001,10,800,0.7920833333333334,0.0
Kpct_20,random,0.0001,0,200,0.7907916666666666,0.0010244879781061028
Kpct_20,uncertain,0.0001,0,200,0.7894444444444444,0.0
Kpct_20,uniform,0.0001,0,200,0.7909722222222222,0.0
Kpct_20,random,0.0001,0,400,0.7929722222222222,0.0011097213530798932
Kpct_20,uncertain,0.0001,0,400,0.7926388888888889,0.0
Kpct_20,uniform,0.0001,0,400,0.7934722222222222,0.0
Kpct_20,random,0.0001,0,800,0.7947916666666667,0.0012175573857746021
Kpct_20,uncertain,0.0001,0,800,0.7944444444444444,0.0
Kpct_20,uniform,0.0001,0,800,0.79625,0.0
Kpct_20,random,0.0001,5,200,0.7900138888888889,0.0010694444444444347
Kpct_20,uncertain,0.0001,5,200,0.7826388888888889,0.0
Kpct_20,uniform,0.0001,5,200,0.7881944444444444,0.0
Kpct_20,random,0.0001,5,400,0.7923055555555555,0.0012912932554632764
Kpct_20,uncertain,0.0001,5,400,0.7834722222222222,0.0
Kpct_20,uniform,0.0001,5,400,0.7895833333333333,0.0
Kpct_20,random,0.0001,5,800,0.7951805555555556,0.0019504371937884976
Kpct_20,uncertain,0.0001,5,800,0.7876388888888889,0.0
Kpct_20,uniform,0.0001,5,800,0.7944444444444444,0.0
Kpct_20,random,0.0001,10,200,0.7889583333333334,0.0012928608577611421
Kpct_20,uncertain,0.0001,10,200,0.7795833333333333,0.0
Kpct_20,uniform,0.0001,10,200,0.7859722222222222,0.0
Kpct_20,random,0.0001,10,400,0.7913888888888889,0.0012984439880578224
Kpct_20,uncertain,0.0001,10,400,0.7768055555555555,0.0
Kpct_20,uniform,0.0001,10,400,0.7883333333333333,0.0
Kpct_20,random,0.0001,10,800,0.7945555555555556,0.002037268505367669
Kpct_20,uncertain,0.0001,10,800,0.78,0.0
Kpct_20,uniform,0.0001,10,800,0.7929166666666667,0.0
Kpct_20,random,1e-05,0,200,0.7889722222222223,0.0005277777777777692
Kpct_20,uncertain,1e-05,0,200,0.7875,0.0
Kpct_20,uniform,1e-05,0,200,0.7881944444444444,0.0
Kpct_20,random,1e-05,0,400,0.7887500000000001,0.0007136240321480663
Kpct_20,uncertain,1e-05,0,400,0.7880555555555555,0.0
Kpct_20,uniform,1e-05,0,400,0.7881944444444444,0.0
